PRMS datafile
tmax 1
tmin 1
precip 1
runoff 1
#########################################################################
1981 10 1 0 0 0 23.88888888888889 3.333333333333333 0.0 52.0
1981 10 2 0 0 0 18.333333333333336 10.0 1.73 50.0
1981 10 3 0 0 0 17.22222222222222 5.555555555555555 3.25 56.0
1981 10 4 0 0 0 16.666666666666668 1.1111111111111112 0.0 48.0
1981 10 5 0 0 0 17.22222222222222 3.888888888888889 4.29 42.0
1981 10 6 0 0 0 17.22222222222222 6.666666666666667 1.9 114.0
1981 10 7 0 0 0 15.555555555555555 6.111111111111112 33.45 254.0
1981 10 8 0 0 0 17.77777777777778 5.555555555555555 9.97 211.0
1981 10 9 0 0 0 13.88888888888889 11.666666666666668 5.15 191.0
1981 10 10 0 0 0 16.666666666666668 11.11111111111111 28.35 724.0
1981 10 11 0 0 0 15.555555555555555 2.2222222222222223 4.15 483.0
1981 10 12 0 0 0 15.555555555555555 2.2222222222222223 0.0 229.0
1981 10 13 0 0 0 17.22222222222222 3.333333333333333 0.0 134.0
1981 10 14 0 0 0 20.0 3.333333333333333 0.0 95.0
1981 10 15 0 0 0 20.55555555555556 3.888888888888889 0.0 75.0
1981 10 16 0 0 0 21.666666666666668 2.2222222222222223 0.0 61.0
1981 10 17 0 0 0 20.55555555555556 3.333333333333333 0.0 52.0
1981 10 18 0 0 0 21.666666666666668 8.88888888888889 0.0 46.0
1981 10 19 0 0 0 14.444444444444445 8.88888888888889 0.0 41.0
1981 10 20 0 0 0 16.666666666666668 8.333333333333334 0.0 36.0
1981 10 21 0 0 0 15.555555555555555 7.222222222222222 0.0 32.0
1981 10 22 0 0 0 16.666666666666668 5.0 0.0 29.0
1981 10 23 0 0 0 17.77777777777778 5.0 0.0 26.0
1981 10 24 0 0 0 16.11111111111111 4.444444444444445 0.0 24.0
1981 10 25 0 0 0 16.11111111111111 5.555555555555555 0.0 23.0
1981 10 26 0 0 0 17.77777777777778 8.333333333333334 0.0 23.0
1981 10 27 0 0 0 15.0 11.666666666666668 8.38 36.0
1981 10 28 0 0 0 15.555555555555555 8.333333333333334 78.7 802.0
1981 10 29 0 0 0 15.555555555555555 6.666666666666667 41.49 1610.0
1981 10 30 0 0 0 17.22222222222222 7.777777777777779 9.61 950.0
1981 10 31 0 0 0 18.333333333333336 6.666666666666667 0.0 620.0
1981 11 1 0 0 0 20.0 7.777777777777779 0.0 426.0
1981 11 2 0 0 0 20.0 7.777777777777779 0.0 316.0
1981 11 3 0 0 0 16.666666666666668 5.0 0.0 251.0
1981 11 4 0 0 0 17.77777777777778 5.0 0.0 205.0
1981 11 5 0 0 0 17.77777777777778 5.0 0.0 171.0
1981 11 6 0 0 0 17.77777777777778 6.111111111111112 0.0 147.0
1981 11 7 0 0 0 18.88888888888889 4.444444444444445 0.0 130.0
1981 11 8 0 0 0 16.666666666666668 4.444444444444445 0.0 118.0
1981 11 9 0 0 0 17.22222222222222 5.0 0.0 108.0
1981 11 10 0 0 0 17.22222222222222 7.222222222222222 4.69 112.0
1981 11 11 0 0 0 20.0 11.666666666666668 8.28 189.0
1981 11 12 0 0 0 16.11111111111111 11.11111111111111 29.74 1060.0
1981 11 13 0 0 0 14.444444444444445 8.333333333333334 41.07 1430.0
1981 11 14 0 0 0 16.666666666666668 8.88888888888889 48.45 2400.0
1981 11 15 0 0 0 16.666666666666668 10.0 48.96 3500.0
1981 11 16 0 0 0 13.88888888888889 10.555555555555555 84.11 9900.0
1981 11 17 0 0 0 13.88888888888889 7.777777777777779 63.89 7800.0
1981 11 18 0 0 0 12.77777777777778 3.888888888888889 14.61 3690.0
1981 11 19 0 0 0 12.222222222222223 4.444444444444445 0.04 2400.0
1981 11 20 0 0 0 13.333333333333334 8.88888888888889 7.37 1920.0
1981 11 21 0 0 0 13.88888888888889 11.11111111111111 22.77 3170.0
1981 11 22 0 0 0 12.77777777777778 10.0 17.16 3500.0
1981 11 23 0 0 0 12.222222222222223 10.0 34.51 4230.0
1981 11 24 0 0 0 12.222222222222223 5.0 28.03 4150.0
1981 11 25 0 0 0 12.222222222222223 2.7777777777777777 6.39 3260.0
1981 11 26 0 0 0 11.11111111111111 2.2222222222222223 22.6 4050.0
1981 11 27 0 0 0 10.0 1.6666666666666667 28.37 4110.0
1981 11 28 0 0 0 11.666666666666668 1.1111111111111112 0.96 2810.0
1981 11 29 0 0 0 10.555555555555555 1.6666666666666667 0.0 2120.0
1981 11 30 0 0 0 9.444444444444445 0.0 0.0 1650.0
1981 12 1 0 0 0 10.555555555555555 6.111111111111112 1.79 1430.0
1981 12 2 0 0 0 12.222222222222223 8.88888888888889 4.45 1670.0
1981 12 3 0 0 0 13.88888888888889 5.0 4.79 1760.0
1981 12 4 0 0 0 15.0 3.888888888888889 0.67 1450.0
1981 12 5 0 0 0 13.333333333333334 9.444444444444445 0.0 1420.0
1981 12 6 0 0 0 15.0 12.222222222222223 20.51 3660.0
1981 12 7 0 0 0 12.77777777777778 8.333333333333334 19.26 3690.0
1981 12 8 0 0 0 14.444444444444445 7.777777777777779 0.0 2560.0
1981 12 9 0 0 0 13.333333333333334 9.444444444444445 0.0 2430.0
1981 12 10 0 0 0 11.11111111111111 5.555555555555555 33.7 2940.0
1981 12 11 0 0 0 11.11111111111111 2.2222222222222223 3.97 2270.0
1981 12 12 0 0 0 11.11111111111111 6.666666666666667 5.9 2640.0
1981 12 13 0 0 0 11.666666666666668 8.333333333333334 18.94 4490.0
1981 12 14 0 0 0 13.88888888888889 10.555555555555555 18.99 6130.0
