Date, 1, 2, 3, 4, 5, 6, 7, 8
1993-11-23,25.39,24.78,3.18,19.16,13.37,9.20,6.14,5.67
1993-11-24,21.30,21.01,2.65,16.35,11.39,7.77,5.08,4.66
1993-11-25,20.07,19.80,2.48,15.45,10.78,7.32,4.75,4.36
1993-11-26,18.95,18.71,2.32,14.64,10.23,6.92,4.46,4.08
1993-11-27,17.94,17.71,2.17,13.90,9.72,6.55,4.19,3.82
1993-11-28,26.23,25.54,3.25,19.78,13.79,9.53,6.41,5.93
1993-11-29,61.98,59.81,7.90,45.54,31.57,22.62,16.36,15.41
1993-11-30,85.46,83.08,10.75,63.36,44.12,31.32,22.76,21.54
1993-12-01,59.46,58.64,7.62,44.74,31.02,21.81,15.46,14.54
1993-12-02,103.82,101.52,11.86,79.43,56.77,37.68,25.37,24.06
1993-12-03,73.67,72.72,8.84,56.33,39.57,26.69,18.19,17.17
1993-12-04,114.35,112.27,12.11,89.45,64.47,40.88,26.54,25.23
1993-12-05,87.31,86.24,9.71,68.03,48.15,31.22,20.58,19.49
1993-12-06,82.76,81.73,9.11,64.64,45.57,29.52,19.41,18.38
1993-12-07,153.88,151.42,14.18,124.22,90.22,53.36,32.75,31.33
1993-12-08,3321.49,3304.11,216.00,2849.34,2073.41,1030.39,550.88,543.94
1993-12-09,1291.77,1284.18,129.91,1022.20,663.20,394.28,237.88,232.68
1993-12-10,1047.84,1042.03,111.32,819.51,521.95,315.52,193.94,189.16
1993-12-11,2020.38,2009.30,202.88,1598.19,1047.69,604.33,364.48,356.94
1993-12-12,2616.34,2602.18,272.01,2049.48,1341.32,792.17,480.22,469.78
1993-12-13,1454.31,1446.23,175.01,1101.32,693.06,432.48,274.46,266.86
1993-12-14,3689.48,3668.46,403.71,2862.12,1880.53,1124.38,684.01,667.22
1993-12-15,2005.61,1993.32,250.19,1504.12,954.32,609.06,392.88,380.33
1993-12-16,1576.40,1566.31,202.11,1172.30,746.21,476.85,310.59,299.54
1993-12-17,1343.03,1334.06,173.76,995.70,636.11,406.49,264.85,254.68
1993-12-18,1163.07,1154.98,151.29,860.81,552.44,353.19,230.12,220.68
1993-12-19,1025.14,1017.75,133.57,758.18,488.86,312.83,203.60,194.79
1993-12-20,916.29,909.48,119.40,677.54,438.94,281.24,182.78,174.49
1993-12-21,828.10,821.76,107.78,612.51,398.58,255.69,165.91,158.10
1993-12-22,756.00,750.05,98.13,559.56,365.64,234.84,152.17,144.77
1993-12-23,696.12,690.51,90.03,515.72,338.28,217.53,140.79,133.75
1993-12-24,645.29,639.98,83.11,478.60,314.98,202.79,131.14,124.43
1993-12-25,601.22,596.19,77.08,446.50,294.73,189.99,122.81,116.40
1993-12-26,563.22,558.44,71.86,418.84,277.16,178.90,115.61,109.47
1993-12-27,530.02,525.47,67.31,394.67,261.69,169.14,109.29,103.41
1993-12-28,500.77,496.42,63.30,373.36,247.95,160.47,103.69,98.03
1993-12-29,474.37,470.22,59.69,354.13,235.45,152.60,98.61,93.18
1993-12-30,457.78,453.66,57.29,342.24,227.80,147.90,95.69,90.38
1993-12-31,488.03,483.33,60.70,365.40,243.88,159.04,103.75,97.99
1994-01-01,694.19,687.15,86.36,517.68,343.47,221.81,145.20,137.43
1994-01-02,655.58,649.54,82.32,488.76,324.17,210.41,138.39,130.74
1994-01-03,586.12,580.95,74.21,436.53,290.11,189.40,124.85,117.73
1994-01-04,759.83,752.62,95.05,566.14,374.11,241.79,159.55,150.81
1994-01-05,859.70,851.86,107.14,640.88,422.74,272.16,180.02,170.27
1994-01-06,759.21,752.55,96.00,564.70,373.69,243.53,162.63,153.35
1994-01-07,685.96,679.98,87.63,509.11,337.35,221.02,147.68,139.02
1994-01-08,699.46,693.05,89.02,519.20,343.60,225.14,150.66,141.70
1994-01-09,807.36,799.84,102.00,599.76,395.86,257.78,172.50,162.49
1994-01-10,693.51,687.32,88.98,513.84,340.35,223.64,150.17,141.06
1994-01-11,670.16,663.98,86.06,496.29,328.81,216.45,145.56,136.56
1994-01-12,619.47,613.80,79.80,458.53,304.34,200.96,135.13,126.62
1994-01-13,581.33,575.95,74.93,430.25,285.87,189.09,127.13,119.01
1994-01-14,546.59,541.48,70.37,404.66,269.19,178.33,119.90,112.16
1994-01-15,515.55,510.70,66.27,381.86,254.26,168.64,113.36,105.96
1994-01-16,487.36,482.74,62.52,361.21,240.65,159.77,107.37,100.29
1994-01-17,461.80,457.40,59.11,342.49,228.26,151.67,101.89,95.12
1994-01-18,438.33,434.13,55.98,325.29,216.84,144.19,96.83,90.34
1994-01-19,416.54,412.54,53.07,309.33,206.20,137.21,92.10,85.89
1994-01-20,396.32,392.51,50.39,294.50,196.29,130.70,87.69,81.75
1994-01-21,465.42,460.15,59.09,345.17,229.44,152.45,102.92,96.07
1994-01-22,714.69,707.08,89.52,531.02,352.18,228.48,152.78,143.54
1994-01-23,1992.08,1974.16,229.80,1505.41,999.72,610.76,404.96,385.72
1994-01-24,2891.77,2867.64,343.90,2167.60,1419.49,878.20,591.99,563.69
1994-01-25,2719.23,2696.50,339.62,2013.68,1304.92,839.84,574.65,544.58
1994-01-26,2038.08,2020.78,265.36,1494.91,972.18,642.86,445.27,419.19
1994-01-27,1808.28,1792.60,237.76,1324.30,865.14,576.20,402.16,377.16
1994-01-28,1493.68,1480.46,199.21,1090.12,717.05,480.33,335.88,313.69
1994-01-29,1312.02,1300.13,175.80,956.78,631.69,424.17,296.38,275.97
1994-01-30,1164.89,1154.09,156.43,849.41,563.11,378.86,264.58,245.76
1994-01-31,1048.46,1038.56,140.72,764.84,508.97,342.97,239.23,221.77
1994-02-01,951.98,942.82,127.64,694.95,464.03,313.03,218.07,201.82
1994-02-02,870.70,862.18,116.52,636.23,426.20,287.77,200.25,185.08
1994-02-03,803.11,795.14,107.16,587.49,394.64,266.64,185.39,171.17
1994-02-04,746.57,739.06,99.28,546.74,368.08,248.86,172.87,159.48
1994-02-05,697.17,690.08,92.38,511.18,344.80,233.28,161.93,149.31
1994-02-06,731.73,723.85,95.69,538.26,363.36,246.57,172.15,158.99
1994-02-07,960.09,949.98,122.89,710.70,481.49,325.80,229.27,213.08
1994-02-08,939.78,930.46,120.48,696.52,472.86,320.97,226.70,210.63
1994-02-09,811.69,803.83,105.53,599.51,407.13,277.35,195.40,180.92
1994-02-10,974.54,964.91,123.81,724.43,493.54,335.48,237.87,221.33
1994-02-11,1449.04,1435.60,178.57,1087.78,742.90,497.93,355.22,333.21
1994-02-12,1043.48,1034.03,133.73,774.71,529.12,361.57,258.23,240.37
1994-02-13,948.40,939.62,122.53,702.61,479.65,328.55,234.47,217.74
1994-02-14,900.60,891.97,116.14,667.59,455.81,312.62,223.38,207.23
1994-02-15,822.49,814.55,106.68,608.89,416.03,285.83,203.90,188.82
1994-02-16,760.71,753.25,98.83,562.95,384.94,264.74,188.58,174.42
1994-02-17,3030.25,3004.53,351.57,2314.14,1604.11,1046.27,748.76,710.28
1994-02-18,2785.48,2762.48,340.69,2101.38,1432.78,972.56,700.99,661.70
1994-02-19,2374.78,2354.93,297.24,1777.12,1210.36,831.97,603.46,566.48
1994-02-20,2688.36,2666.06,333.29,2016.89,1369.58,934.92,674.65,633.12
1994-02-21,3299.51,3272.67,402.29,2487.03,1680.40,1137.77,815.34,765.66
1994-02-22,2261.19,2241.47,290.04,1679.13,1145.41,794.72,581.07,540.77
1994-02-23,1867.68,1850.85,243.03,1382.01,947.41,658.17,482.02,446.49
1994-02-24,1624.22,1609.17,212.53,1200.32,824.77,572.89,418.71,386.56
1994-02-25,1428.61,1415.03,187.27,1055.44,727.10,505.23,368.56,339.42
1994-02-26,1309.06,1296.22,170.82,968.46,667.90,464.05,338.19,311.10
1994-02-27,1403.37,1389.54,180.60,1041.36,716.61,496.55,361.04,332.73
1994-02-28,1183.64,1172.00,153.78,876.64,606.40,421.35,306.03,281.14
1994-03-01,1082.08,1071.25,140.60,801.43,555.40,386.14,280.03,256.94
1994-03-02,989.01,978.92,128.41,732.80,508.88,354.06,256.41,235.11
1994-03-03,915.33,905.86,118.64,678.55,471.88,328.47,237.62,217.76
1994-03-04,849.43,840.51,109.83,630.22,438.87,305.74,220.97,202.49
1994-03-05,802.62,793.99,103.42,595.97,415.26,289.57,209.25,191.80
1994-03-06,758.20,750.01,97.58,563.10,392.66,273.97,197.82,181.30
1994-03-07,711.95,704.25,91.40,529.24,369.22,257.82,186.01,170.49
1994-03-08,672.62,665.29,86.16,500.33,349.14,243.99,175.92,161.25
1994-03-09,636.03,629.05,81.32,473.42,330.39,231.13,166.56,152.69
1994-03-10,602.86,596.22,76.95,448.99,313.33,219.40,158.03,144.89
1994-03-11,583.08,576.44,74.21,434.40,303.08,212.40,153.03,140.38
1994-03-12,552.93,546.79,70.33,412.20,287.56,201.64,145.16,133.15
1994-03-13,526.83,520.96,66.94,392.90,274.02,192.30,138.37,126.92
1994-03-14,501.82,496.22,63.73,374.38,261.00,183.34,131.87,120.98
1994-03-15,478.66,473.31,60.75,357.22,248.94,175.00,125.81,115.43
1994-03-16,475.12,469.37,60.13,354.41,246.88,173.68,125.02,114.82
1994-03-17,453.53,448.35,57.46,338.61,235.78,165.99,119.38,109.63
1994-03-18,432.41,427.54,54.76,323.00,224.83,158.38,113.83,104.54
1994-03-19,428.05,422.91,54.16,319.60,222.47,156.83,112.88,103.76
1994-03-20,406.14,401.54,51.44,303.49,211.12,148.86,107.02,98.33
1994-03-21,410.33,405.34,51.91,306.57,213.43,150.68,108.69,100.05
1994-03-22,399.86,395.14,50.63,298.98,208.04,147.04,106.06,97.68
1994-03-23,424.35,419.10,53.94,317.08,220.37,156.12,113.25,104.71
1994-03-24,583.70,576.16,74.10,436.00,303.91,213.10,155.77,145.48
1994-03-25,498.68,493.13,64.42,371.74,258.21,182.01,132.85,123.41
1994-03-26,464.06,459.06,60.20,345.72,239.87,169.34,123.36,114.44
1994-03-27,438.74,433.98,56.95,326.75,226.49,159.98,116.40,107.89
1994-03-28,415.41,410.89,53.95,309.34,214.25,151.42,110.04,101.93
1994-03-29,394.23,389.93,51.21,293.57,203.19,143.65,104.28,96.55
1994-03-30,375.30,371.18,48.74,279.48,193.32,136.73,99.14,91.76
1994-03-31,358.18,354.23,46.50,266.78,184.43,130.49,94.52,87.46
1994-04-01,341.28,337.54,44.30,254.24,175.66,124.30,89.94,83.19
1994-04-02,325.79,322.22,42.28,242.73,167.62,118.63,85.74,79.28
1994-04-03,311.21,307.80,40.39,231.91,160.06,113.30,81.81,75.63
1994-04-04,297.54,294.29,38.62,221.78,152.98,108.30,78.12,72.20
1994-04-05,284.71,281.60,36.96,212.25,146.34,103.61,74.66,68.99
1994-04-06,286.49,282.95,37.02,213.38,147.11,104.26,75.23,69.58
1994-04-07,280.74,277.40,36.18,209.35,144.28,102.26,73.79,68.24
1994-04-08,277.29,274.00,35.60,206.97,142.59,101.06,72.97,67.50
1994-04-09,415.94,410.55,49.33,316.10,219.32,155.43,115.18,108.26
1994-04-10,352.85,349.17,43.95,265.89,183.29,130.07,95.66,89.29
1994-04-11,328.73,325.45,41.23,247.43,170.29,120.88,88.60,82.57
1994-04-12,310.84,307.73,39.09,233.79,160.73,114.10,83.47,77.72
1994-04-13,294.57,291.61,37.13,221.46,152.11,107.99,78.85,73.37
1994-04-14,279.76,276.95,35.32,210.27,144.32,102.45,74.68,69.45
1994-04-15,266.22,263.53,33.65,200.07,137.23,97.40,70.89,65.89
1994-04-16,253.73,251.17,32.10,190.67,130.71,92.77,67.41,62.63
1994-04-17,242.13,239.69,30.66,181.97,124.68,88.48,64.20,59.62
1994-04-18,231.35,229.02,29.31,173.89,119.08,84.50,61.23,56.84
1994-04-19,221.28,219.05,28.05,166.33,113.86,80.79,58.46,54.25
1994-04-20,211.84,209.71,26.87,159.26,108.98,77.31,55.87,51.84
1994-04-21,203.44,201.38,25.82,152.96,104.62,74.22,53.58,49.70
1994-04-22,195.49,193.52,24.82,147.02,100.51,71.30,51.41,47.68
1994-04-23,187.93,186.04,23.88,141.35,96.59,68.51,49.34,45.75
1994-04-24,254.22,249.76,30.62,190.93,130.90,94.24,70.09,65.77
1994-04-25,435.06,429.92,46.63,337.40,232.31,165.34,124.71,118.81
1994-04-26,629.40,623.51,67.02,490.33,334.90,230.63,173.34,165.60
1994-04-27,434.05,430.61,50.16,332.57,225.96,159.58,119.81,113.50
1994-04-28,391.17,387.97,46.17,298.18,202.16,143.39,107.31,101.37
1994-04-29,359.06,356.05,42.93,272.81,184.71,131.15,97.84,92.22
1994-04-30,333.05,330.19,40.20,252.50,170.92,121.43,90.33,85.00
1994-05-01,311.31,308.62,37.79,235.66,159.35,113.16,83.95,78.88
1994-05-02,292.11,289.56,35.62,220.89,149.36,106.02,78.45,73.61
1994-05-03,275.16,272.74,33.67,207.92,140.61,99.76,73.64,69.02
1994-05-04,293.20,290.07,34.95,222.28,151.02,107.58,80.21,75.45
1994-05-05,285.40,282.69,33.84,217.06,148.08,105.76,78.89,74.23
1994-05-06,275.77,273.25,32.65,209.95,143.40,102.53,76.35,71.81
1994-05-07,306.81,303.82,34.92,235.90,162.87,117.15,87.93,83.19
1994-05-08,274.37,272.04,31.95,210.07,144.06,103.32,76.98,72.55
1994-05-09,258.86,256.65,30.27,198.01,135.63,97.18,72.19,67.96
1994-05-10,245.01,242.91,28.74,187.32,128.19,91.77,68.00,63.96
1994-05-11,232.52,230.52,27.34,177.70,121.52,86.93,64.27,60.39
1994-05-12,221.16,219.25,26.05,168.98,115.49,82.55,60.90,57.19
1994-05-13,210.73,208.92,24.86,161.00,109.97,78.56,57.84,54.28
1994-05-14,201.12,199.39,23.76,153.64,104.90,74.89,55.04,51.61
1994-05-15,213.90,211.37,24.94,163.08,111.98,80.58,59.84,56.32
1994-05-16,388.91,384.47,37.19,309.81,225.65,164.24,126.51,121.90
1994-05-17,310.91,308.38,32.99,243.30,172.41,125.30,95.41,91.17
1994-05-18,281.42,279.27,30.58,219.09,153.93,111.88,84.71,80.72
1994-05-19,262.74,260.70,28.86,203.99,142.73,103.68,78.21,74.40
1994-05-20,246.52,244.61,27.26,191.11,133.35,96.79,72.77,69.14
1994-05-21,232.12,230.31,25.83,179.70,125.07,90.66,67.94,64.47
1994-05-22,219.45,217.73,24.51,169.74,117.92,85.39,63.81,60.50
1994-05-23,208.04,206.41,23.31,160.82,111.55,80.70,60.16,56.98
1994-05-24,197.69,196.14,22.21,152.76,105.83,76.49,56.89,53.84
1994-05-25,188.23,186.76,21.18,145.42,100.65,72.68,53.93,51.01
1994-05-26,179.54,178.13,20.23,138.69,95.91,69.21,51.25,48.45
1994-05-27,171.48,170.14,19.35,132.47,91.54,66.00,48.79,46.09
1994-05-28,163.99,162.72,18.52,126.69,87.49,63.04,46.52,43.92
1994-05-29,157.00,155.78,17.74,121.30,83.72,60.29,44.41,41.91
1994-05-30,150.45,149.29,17.02,116.26,80.19,57.72,42.45,40.04
1994-05-31,144.30,143.18,16.33,111.52,76.89,55.30,40.61,38.29
1994-06-01,138.50,137.43,15.69,107.06,73.78,53.04,38.89,36.65
1994-06-02,133.02,131.99,15.08,102.84,70.84,50.90,37.27,35.11
1994-06-03,127.83,126.85,14.50,98.85,68.07,48.88,35.74,33.65
1994-06-04,127.17,126.06,14.48,98.15,67.54,48.52,35.47,33.40
1994-06-05,128.24,126.97,14.71,98.68,67.86,48.76,35.63,33.55
1994-06-06,138.78,137.01,15.97,106.25,73.13,52.80,38.86,36.67
1994-06-07,130.85,129.61,15.10,100.51,69.15,49.89,36.61,34.53
1994-06-08,122.98,121.92,14.19,94.60,65.01,46.86,34.29,32.32
1994-06-09,117.39,116.38,13.54,90.33,62.05,44.69,32.65,30.75
1994-06-10,112.18,111.23,12.94,86.36,59.30,42.68,31.12,29.29
1994-06-11,107.33,106.42,12.38,82.66,56.73,40.80,29.70,27.94
1994-06-12,102.78,101.92,11.86,79.20,54.34,39.05,28.37,26.67
1994-06-13,99.09,98.25,11.43,76.37,52.38,37.64,27.31,25.67
1994-06-14,95.35,94.55,11.00,73.52,50.40,36.19,26.22,24.63
1994-06-15,91.35,90.59,10.55,70.47,48.29,34.65,25.05,23.52
1994-06-16,87.73,87.01,10.13,67.71,46.39,33.25,24.00,22.52
1994-06-17,84.31,83.62,9.74,65.10,44.58,31.93,23.01,21.58
1994-06-18,81.07,80.41,9.37,62.62,42.88,30.69,22.07,20.69
1994-06-19,78.01,77.37,9.03,60.28,41.26,29.50,21.18,19.84
1994-06-20,75.10,74.49,8.69,58.05,39.73,28.38,20.34,19.05
1994-06-21,72.33,71.76,8.38,55.94,38.28,27.31,19.54,18.29
1994-06-22,69.71,69.16,8.08,53.93,36.89,26.30,18.78,17.57
1994-06-23,67.21,66.68,7.80,52.02,35.58,25.33,18.06,16.88
1994-06-24,64.83,64.32,7.53,50.20,34.33,24.41,17.37,16.23
1994-06-25,62.56,62.08,7.28,48.46,33.13,23.53,16.71,15.61
1994-06-26,60.40,59.93,7.03,46.80,31.99,22.70,16.09,15.01
1994-06-27,58.33,57.89,6.80,45.22,30.90,21.90,15.49,14.45
1994-06-28,56.36,55.93,6.58,43.70,29.87,21.13,14.92,13.91
1994-06-29,54.48,54.06,6.37,42.26,28.87,20.40,14.38,13.40
1994-06-30,52.67,52.28,6.16,40.87,27.92,19.71,13.85,12.90
1994-07-01,50.95,50.57,5.97,39.55,27.02,19.04,13.36,12.43
1994-07-02,49.30,48.93,5.78,38.28,26.15,18.40,12.88,11.98
1994-07-03,47.72,47.36,5.60,37.07,25.32,17.79,12.43,11.55
1994-07-04,46.20,45.86,5.43,35.90,24.52,17.20,11.99,11.14
1994-07-05,44.75,44.42,5.27,34.79,23.75,16.64,11.57,10.75
1994-07-06,43.36,43.04,5.11,33.71,23.02,16.10,11.17,10.37
1994-07-07,42.02,41.71,4.96,32.69,22.32,15.58,10.79,10.01
1994-07-08,40.74,40.44,4.81,31.70,21.65,15.08,10.42,9.66
1994-07-09,39.50,39.22,4.67,30.75,21.00,14.61,10.07,9.33
1994-07-10,38.32,38.04,4.54,29.84,20.38,14.15,9.73,9.01
1994-07-11,37.18,36.92,4.41,28.97,19.78,13.71,9.40,8.70
1994-07-12,36.09,35.83,4.28,28.13,19.21,13.29,9.09,8.41
1994-07-13,35.04,34.79,4.16,27.32,18.66,12.88,8.79,8.13
1994-07-14,34.02,33.78,4.05,26.54,18.13,12.49,8.50,7.86
1994-07-15,33.05,32.82,3.93,25.80,17.62,12.11,8.23,7.60
1994-07-16,32.11,31.89,3.83,25.08,17.12,11.75,7.96,7.35
1994-07-17,31.21,31.00,3.72,24.38,16.65,11.40,7.71,7.11
1994-07-18,30.34,30.13,3.62,23.71,16.20,11.07,7.46,6.88
1994-07-19,29.51,29.30,3.52,23.07,15.76,10.75,7.22,6.65
1994-07-20,28.70,28.50,3.43,22.45,15.34,10.44,7.00,6.44
1994-07-21,27.92,27.73,3.34,21.85,14.93,10.14,6.78,6.23
1994-07-22,27.96,27.75,3.33,21.88,14.95,10.17,6.82,6.28
1994-07-23,28.36,28.14,3.37,22.17,15.15,10.31,6.93,6.38
1994-07-24,27.07,26.88,3.23,21.19,14.48,9.82,6.57,6.04
1994-07-25,26.29,26.10,3.13,20.59,14.07,9.52,6.35,5.83
1994-07-26,25.54,25.35,3.05,20.02,13.68,9.23,6.13,5.63
1994-07-27,24.82,24.64,2.96,19.46,13.30,8.96,5.93,5.44
1994-07-28,24.12,23.96,2.88,18.93,12.95,8.70,5.74,5.26
1994-07-29,23.46,23.30,2.80,18.43,12.60,8.44,5.55,5.09
1994-07-30,22.82,22.67,2.72,17.94,12.27,8.20,5.38,4.92
1994-07-31,22.21,22.06,2.65,17.47,11.95,7.97,5.21,4.76
1994-08-01,21.62,21.48,2.58,17.02,11.65,7.74,5.05,4.61
1994-08-02,21.06,20.92,2.51,16.59,11.35,7.53,4.89,4.47
1994-08-03,20.51,20.38,2.45,16.17,11.07,7.32,4.74,4.33
1994-08-04,19.99,19.86,2.38,15.77,10.80,7.12,4.60,4.19
1994-08-05,19.48,19.36,2.32,15.38,10.54,6.93,4.46,4.06
1994-08-06,19.00,18.87,2.26,15.01,10.29,6.74,4.32,3.94
1994-08-07,18.53,18.41,2.21,14.65,10.04,6.57,4.20,3.82
1994-08-08,18.07,17.96,2.15,14.30,9.81,6.40,4.07,3.71
1994-08-09,17.64,17.53,2.10,13.96,9.58,6.23,3.96,3.59
1994-08-10,17.22,17.11,2.05,13.64,9.36,6.07,3.84,3.49
1994-08-11,16.81,16.70,2.00,13.33,9.15,5.92,3.73,3.39
1994-08-12,16.41,16.31,1.95,13.03,8.95,5.77,3.63,3.29
1994-08-13,16.03,15.93,1.90,12.73,8.75,5.62,3.52,3.19
1994-08-14,15.67,15.57,1.86,12.45,8.56,5.49,3.43,3.10
1994-08-15,15.31,15.22,1.81,12.18,8.37,5.35,3.33,3.02
1994-08-16,14.96,14.87,1.77,11.91,8.19,5.22,3.24,2.93
1994-08-17,14.63,14.54,1.73,11.66,8.02,5.10,3.15,2.85
1994-08-18,14.31,14.22,1.69,11.41,7.85,4.97,3.07,2.77
1994-08-19,13.99,13.91,1.65,11.17,7.69,4.86,2.99,2.69
1994-08-20,13.69,13.61,1.61,10.94,7.53,4.74,2.91,2.62
1994-08-21,13.40,13.32,1.57,10.71,7.38,4.63,2.83,2.55
1994-08-22,13.11,13.03,1.54,10.49,7.23,4.53,2.76,2.48
1994-08-23,12.83,12.76,1.50,10.28,7.09,4.42,2.68,2.42
1994-08-24,12.56,12.49,1.47,10.07,6.95,4.32,2.61,2.35
1994-08-25,12.30,12.23,1.44,9.87,6.81,4.23,2.55,2.29
1994-08-26,12.05,11.98,1.40,9.68,6.68,4.13,2.48,2.23
1994-08-27,11.80,11.74,1.37,9.49,6.55,4.04,2.42,2.17
1994-08-28,11.57,11.50,1.34,9.31,6.43,3.95,2.36,2.12
1994-08-29,11.33,11.27,1.31,9.13,6.31,3.87,2.30,2.06
1994-08-30,11.11,11.05,1.28,8.95,6.19,3.78,2.24,2.01
1994-08-31,10.89,10.83,1.26,8.78,6.07,3.70,2.19,1.96
1994-09-01,10.68,10.62,1.23,8.62,5.96,3.62,2.13,1.91
1994-09-02,10.47,10.41,1.20,8.46,5.85,3.55,2.08,1.86
1994-09-03,10.68,10.60,1.24,8.58,5.93,3.61,2.14,1.92
1994-09-04,10.35,10.28,1.19,8.34,5.76,3.49,2.05,1.84
1994-09-05,10.13,10.07,1.17,8.18,5.65,3.41,2.00,1.79
1994-09-06,9.93,9.87,1.14,8.02,5.55,3.34,1.95,1.74
1994-09-07,9.73,9.67,1.11,7.87,5.45,3.27,1.90,1.70
1994-09-08,9.53,9.48,1.09,7.72,5.35,3.20,1.85,1.65
1994-09-09,9.35,9.29,1.06,7.58,5.25,3.13,1.81,1.61
1994-09-10,9.17,9.11,1.04,7.44,5.16,3.06,1.76,1.57
1994-09-11,8.99,8.94,1.01,7.30,5.07,3.00,1.72,1.53
1994-09-12,8.82,8.77,.99,7.17,4.98,2.94,1.68,1.49
1994-09-13,8.65,8.60,.97,7.05,4.89,2.88,1.64,1.46
1994-09-14,8.49,8.44,.95,6.92,4.81,2.82,1.60,1.42
1994-09-15,8.33,8.29,.93,6.80,4.72,2.76,1.56,1.39
1994-09-16,8.18,8.14,.91,6.68,4.64,2.71,1.53,1.35
1994-09-17,8.03,7.99,.89,6.57,4.57,2.65,1.49,1.32
1994-09-18,7.89,7.85,.87,6.46,4.49,2.60,1.46,1.29
1994-09-19,7.74,7.71,.85,6.35,4.42,2.55,1.42,1.26
1994-09-20,7.61,7.57,.83,6.25,4.34,2.50,1.39,1.23
1994-09-21,7.47,7.44,.82,6.14,4.27,2.45,1.36,1.20
1994-09-22,7.34,7.31,.80,6.04,4.21,2.40,1.33,1.17
1994-09-23,7.22,7.18,.78,5.94,4.14,2.36,1.30,1.15
1994-09-24,7.09,7.06,.77,5.85,4.07,2.31,1.27,1.12
1994-09-25,6.97,6.94,.75,5.75,4.01,2.27,1.24,1.10
1994-09-26,6.85,6.82,.74,5.66,3.95,2.23,1.22,1.07
1994-09-27,6.74,6.71,.72,5.57,3.89,2.19,1.19,1.05
1994-09-28,7.08,7.02,.77,5.78,4.02,2.30,1.28,1.13
1994-09-29,6.82,6.78,.74,5.60,3.90,2.21,1.22,1.07
1994-09-30,6.69,6.65,.72,5.50,3.83,2.16,1.19,1.05
1994-10-01,6.56,6.53,.71,5.41,3.76,2.12,1.16,1.02
1994-10-02,6.44,6.41,.69,5.32,3.70,2.07,1.13,.99
1994-10-03,6.32,6.29,.67,5.23,3.64,2.03,1.10,.97
1994-10-04,6.21,6.18,.66,5.14,3.58,1.99,1.08,.95
1994-10-05,6.10,6.07,.64,5.06,3.52,1.95,1.05,.92
1994-10-06,5.99,5.96,.63,4.97,3.47,1.92,1.03,.90
1994-10-07,5.89,5.86,.61,4.89,3.41,1.88,1.00,.88
1994-10-08,5.79,5.76,.60,4.82,3.36,1.84,.98,.86
1994-10-09,5.69,5.66,.59,4.74,3.31,1.81,.96,.84
1994-10-10,5.59,5.57,.58,4.67,3.26,1.77,.94,.82
1994-10-11,5.50,5.48,.56,4.60,3.21,1.74,.92,.80
1994-10-12,5.41,5.39,.55,4.53,3.16,1.71,.90,.78
1994-10-13,5.32,5.30,.54,4.46,3.11,1.68,.88,.77
1994-10-14,11.60,11.29,1.38,8.91,6.22,3.95,2.57,2.37
1994-10-15,11.76,11.55,1.44,9.07,6.30,4.03,2.62,2.41
1994-10-16,10.17,10.06,1.22,7.96,5.51,3.47,2.21,2.02
1994-10-17,9.64,9.54,1.15,7.57,5.25,3.28,2.07,1.89
1994-10-18,9.16,9.06,1.08,7.22,5.00,3.10,1.94,1.77
1994-10-19,8.71,8.62,1.01,6.89,4.78,2.95,1.83,1.67
1994-10-20,8.30,8.22,.95,6.59,4.58,2.80,1.72,1.57
1994-10-21,7.93,7.85,.90,6.32,4.39,2.66,1.63,1.47
1994-10-22,7.58,7.51,.85,6.07,4.21,2.54,1.54,1.39
1994-10-23,7.26,7.20,.81,5.83,4.05,2.43,1.46,1.31
1994-10-24,6.97,6.91,.77,5.62,3.90,2.32,1.38,1.24
1994-10-25,6.70,6.64,.73,5.41,3.76,2.22,1.31,1.18
1994-10-26,9.29,9.13,1.07,7.29,5.06,3.19,2.04,1.87
1994-10-27,7.94,7.86,.89,6.32,4.38,2.70,1.67,1.53
1994-10-28,37.46,36.04,4.75,27.54,19.19,13.55,9.89,9.31
1994-10-29,22.47,22.19,2.90,17.03,11.84,8.15,5.76,5.39
1994-10-30,20.60,20.34,2.64,15.63,10.85,7.43,5.23,4.88
1994-10-31,18.95,18.71,2.42,14.40,9.98,6.81,4.76,4.43
1994-11-01,48.09,46.43,6.23,35.14,24.30,17.47,12.89,12.18
1994-11-02,38.40,37.68,5.09,28.47,19.69,14.01,10.19,9.59
1994-11-03,32.38,31.91,4.31,24.11,16.61,11.76,8.48,7.97
1994-11-04,29.59,29.14,3.92,22.03,15.15,10.70,7.67,7.20
1994-11-05,105.23,101.44,13.87,76.20,52.04,38.47,29.04,27.63
1994-11-06,73.69,72.20,9.94,54.12,37.10,27.04,19.97,18.90
1994-11-07,76.13,74.53,10.25,55.83,38.26,27.83,20.43,19.33
1994-11-08,61.30,60.32,8.34,45.08,30.79,22.26,16.16,15.26
1994-11-09,278.42,272.01,26.88,220.87,164.42,93.21,55.29,52.90
1994-11-10,195.26,192.41,20.51,153.81,110.42,65.71,40.02,38.20
1994-11-11,145.45,143.72,16.12,113.28,79.44,48.86,30.42,28.95
1994-11-12,136.72,135.02,15.12,106.40,73.91,45.50,28.26,26.90
1994-11-13,118.94,117.56,13.20,92.49,63.60,39.33,24.22,23.04
