Date, 1, 2, 3, 4, 5, 6, 7, 8
1981-10-01,.00,.00,.00,.00,.00,.00,.00,.00
1981-10-02,.02,.15,.19,.32,.22,.15,.02,.43
1981-10-03,.15,.55,.69,1.09,.77,.50,.09,1.36
1981-10-04,.03,.34,.42,.67,.48,.31,.05,.84
1981-10-05,.21,.84,1.06,1.69,1.20,.77,.13,2.13
1981-10-06,.13,.85,1.07,1.69,1.20,.77,.14,2.12
1981-10-07,2.05,6.46,8.20,13.04,9.25,5.95,1.04,16.41
1981-10-08,.89,5.32,6.74,10.62,7.55,4.85,.86,13.26
1981-10-09,.64,4.96,6.29,9.87,7.03,4.50,.80,12.27
1981-10-10,2.14,9.71,12.33,19.60,13.91,8.94,1.56,24.64
1981-10-11,.78,7.13,9.02,14.17,10.13,6.48,1.15,17.58
1981-10-12,.51,5.88,7.43,11.59,8.31,5.31,.95,14.26
1981-10-13,.45,5.11,6.45,10.01,7.20,4.59,.83,12.26
1981-10-14,.40,4.46,5.63,8.70,6.27,3.99,.73,10.60
1981-10-15,.35,3.91,4.93,7.59,5.48,3.49,.64,9.21
1981-10-16,.31,3.44,4.33,6.66,4.81,3.06,.56,8.04
1981-10-17,.28,3.04,3.82,5.85,4.24,2.70,.50,7.05
1981-10-18,.25,2.69,3.38,5.17,3.75,2.39,.44,6.20
1981-10-19,.22,2.38,2.99,4.57,3.32,2.12,.39,5.47
1981-10-20,.20,2.12,2.66,4.06,2.95,1.88,.35,4.84
1981-10-21,.17,1.88,2.37,3.61,2.62,1.67,.31,4.30
1981-10-22,.16,1.68,2.11,3.21,2.34,1.50,.28,3.82
1981-10-23,.14,1.50,1.88,2.87,2.09,1.34,.25,3.40
1981-10-24,.13,1.34,1.68,2.56,1.87,1.20,.22,3.03
1981-10-25,.11,1.20,1.51,2.29,1.67,1.07,.20,2.71
1981-10-26,.10,1.08,1.35,2.05,1.50,.96,.18,2.42
1981-10-27,.54,2.18,2.74,4.33,3.13,2.02,.35,5.22
1981-10-28,5.60,25.43,30.62,82.17,178.66,71.90,2.97,49.61
1981-10-29,4.37,45.83,55.09,167.46,255.12,119.93,3.05,72.91
1981-10-30,2.13,34.10,40.72,117.00,117.92,64.49,2.32,52.70
1981-10-31,1.23,26.84,31.95,90.30,79.53,44.90,1.83,39.01
1981-11-01,1.09,23.76,28.00,79.31,65.30,37.35,1.55,33.06
1981-11-02,.96,21.13,24.72,70.15,54.88,31.96,1.33,28.26
1981-11-03,.85,18.99,22.06,62.86,47.44,28.06,1.14,24.47
1981-11-04,.76,17.24,19.89,57.05,41.99,25.16,.99,21.42
1981-11-05,.69,15.74,18.06,52.13,37.74,22.86,.86,18.92
1981-11-06,.62,14.45,16.50,48.02,34.39,21.01,.75,16.85
1981-11-07,.56,13.34,15.16,44.52,31.67,19.49,.66,15.11
1981-11-08,.51,12.37,14.00,41.52,29.41,18.20,.58,13.64
1981-11-09,.46,11.52,13.00,38.92,27.49,17.10,.52,12.39
1981-11-10,.78,11.94,13.39,39.68,27.74,17.24,.54,13.50
1981-11-11,1.21,13.95,15.81,45.16,31.37,19.27,.65,17.31
1981-11-12,3.74,35.03,40.26,109.45,88.20,51.13,1.27,52.86
1981-11-13,6.89,89.93,101.17,264.34,242.04,126.48,2.02,141.22
1981-11-14,11.27,194.56,213.11,531.68,464.71,236.31,2.87,317.37
1981-11-15,16.13,323.10,344.46,810.66,644.03,332.21,3.79,516.28
1981-11-16,41.09,835.47,868.26,1931.44,1421.47,818.39,10.45,1354.36
1981-11-17,47.67,922.52,970.40,2062.91,1324.59,829.16,17.53,1402.75
1981-11-18,27.73,501.07,557.85,1058.69,600.93,393.29,13.07,716.46
1981-11-19,20.05,352.15,394.96,715.48,411.44,262.88,10.46,495.43
1981-11-20,18.78,318.18,353.33,650.67,380.16,241.45,10.56,454.17
1981-11-21,23.65,390.71,425.98,822.54,499.12,316.55,13.94,583.30
1981-11-22,22.61,362.26,394.30,749.68,458.81,289.24,14.71,555.11
1981-11-23,31.41,500.87,534.45,1088.76,693.97,435.55,22.21,814.79
1981-11-24,32.24,503.97,536.34,1072.78,675.75,432.41,26.06,841.77
1981-11-25,23.63,352.28,380.19,698.45,435.64,275.21,21.67,587.08
1981-11-26,28.61,423.48,453.50,884.51,558.66,354.54,27.51,726.51
1981-11-27,34.62,489.78,518.11,1042.16,666.89,424.30,34.20,856.71
1981-11-28,23.06,318.77,343.24,614.56,395.39,247.22,26.42,553.48
1981-11-29,19.82,266.46,288.55,509.05,334.11,208.15,23.75,463.41
1981-11-30,17.55,229.94,249.68,436.80,291.29,181.49,21.67,400.36
1981-12-01,16.04,204.02,221.65,388.58,262.35,163.43,20.15,357.92
1981-12-02,15.43,191.91,208.15,368.54,251.09,156.47,19.65,339.59
1981-12-03,14.63,179.57,194.62,346.09,238.13,148.45,19.01,320.73
1981-12-04,13.12,159.32,173.13,303.96,211.13,132.30,17.39,285.76
1981-12-05,12.15,144.58,157.36,274.96,192.21,121.08,16.13,260.87
1981-12-06,16.26,196.47,211.71,395.12,281.82,171.97,21.02,362.82
1981-12-07,17.65,226.00,243.56,465.42,335.59,204.23,23.95,423.21
1981-12-08,13.61,172.94,186.56,337.33,239.50,148.19,19.84,322.84
1981-12-09,12.61,156.76,169.62,304.07,215.28,134.07,18.47,292.43
1981-12-10,21.60,285.45,303.92,612.51,459.40,278.01,29.67,546.19
1981-12-11,15.37,201.21,215.25,400.98,283.00,174.76,23.71,382.37
1981-12-12,15.00,193.73,207.73,388.01,274.29,169.48,23.37,369.28
1981-12-13,18.63,248.36,265.37,526.58,374.77,234.29,28.43,475.47
1981-12-14,20.15,277.66,294.80,599.23,427.22,265.44,31.60,532.79
1981-12-15,20.54,285.23,303.15,614.78,435.53,269.61,33.15,549.73
1981-12-16,16.15,216.54,232.43,433.74,305.67,187.20,27.84,418.09
1981-12-17,14.72,191.12,206.27,378.86,266.32,164.27,25.48,368.27
1981-12-18,20.35,274.22,293.00,583.83,419.53,259.34,33.13,528.92
1981-12-19,87.57,1299.50,1308.18,3277.85,2484.41,1498.58,114.26,2484.88
1981-12-20,90.19,1277.78,1328.19,3036.21,2124.63,1348.36,128.59,2332.46
1981-12-21,71.52,960.34,1021.56,2129.79,1433.44,923.40,114.60,1746.50
1981-12-22,42.33,527.41,582.42,1029.99,660.14,435.17,81.53,998.06
1981-12-23,35.73,440.43,483.81,858.24,562.37,366.21,71.33,828.67
1981-12-24,29.97,367.03,402.96,706.84,475.99,304.65,62.27,693.61
1981-12-25,26.45,320.20,350.63,615.70,422.08,268.08,55.86,607.82
1981-12-26,25.30,306.01,333.76,597.96,413.17,262.15,52.95,582.96
1981-12-27,32.92,401.47,434.05,842.82,591.26,373.87,61.56,760.22
1981-12-28,24.74,305.54,329.99,601.30,422.76,265.56,51.91,589.94
1981-12-29,40.98,521.28,554.40,1166.49,863.39,532.32,71.11,985.52
1981-12-30,34.08,437.02,466.74,926.33,652.22,414.13,64.94,837.47
1981-12-31,26.02,328.14,352.94,647.18,455.46,284.29,54.65,638.16
1982-01-01,38.46,486.67,510.17,1054.39,723.91,449.56,67.97,866.48
1982-01-02,40.18,517.39,537.78,1118.45,757.95,472.58,71.10,900.32
1982-01-03,34.31,435.78,456.70,892.91,599.23,375.11,65.90,779.81
1982-01-04,37.97,483.86,503.29,1023.06,685.21,426.11,70.14,838.48
1982-01-05,28.08,351.85,371.79,686.32,467.20,290.19,58.05,643.88
1982-01-06,24.22,295.62,315.38,565.59,392.41,243.58,51.15,552.50
1982-01-07,21.80,259.60,277.89,492.02,345.08,214.99,46.15,491.03
1982-01-08,19.85,230.91,248.13,434.64,307.70,192.00,41.88,441.87
1982-01-09,18.25,207.91,223.91,389.06,277.60,173.65,38.29,402.46
1982-01-10,16.91,189.19,204.10,352.44,252.98,158.79,35.24,370.13
1982-01-11,15.77,173.39,187.48,322.02,232.22,146.24,32.56,342.73
1982-01-12,14.80,160.40,173.62,297.16,214.97,135.84,30.29,319.77
1982-01-13,13.95,149.29,161.72,276.07,200.11,126.88,28.29,299.94
1982-01-14,13.19,139.47,151.27,257.64,186.96,118.93,26.49,282.43
1982-01-15,12.51,130.88,142.11,241.64,175.37,111.93,24.88,266.93
1982-01-16,11.90,123.28,133.99,227.59,165.03,105.70,23.44,253.04
1982-01-17,11.67,118.50,128.73,219.59,158.53,101.70,22.46,243.77
1982-01-18,13.53,137.10,146.36,257.63,182.85,115.98,24.37,271.09
1982-01-19,13.64,145.02,154.53,275.01,194.29,122.47,24.94,282.28
1982-01-20,14.21,156.55,165.42,299.60,211.35,132.15,26.00,300.59
1982-01-21,14.74,167.58,176.18,323.50,227.84,141.12,27.01,318.15
1982-01-22,15.49,181.29,190.23,354.21,248.46,152.15,28.87,349.11
1982-01-23,17.67,215.44,223.72,429.39,300.63,179.99,31.95,399.93
1982-01-24,14.17,172.83,182.11,329.91,228.86,141.62,27.76,329.38
1982-01-25,13.15,157.06,167.00,297.85,205.60,128.75,25.89,301.98
1982-01-26,20.48,255.67,264.50,516.37,360.99,211.54,35.10,457.50
1982-01-27,17.23,217.41,227.20,425.25,290.77,176.18,32.00,397.41
1982-01-28,20.47,265.09,276.01,536.68,367.98,218.25,36.57,472.78
1982-01-29,15.99,203.62,214.18,390.79,265.60,162.59,31.16,375.55
1982-01-30,14.64,181.31,192.52,345.32,234.25,145.19,28.77,338.02
1982-01-31,13.60,164.82,176.20,312.10,211.89,132.54,26.84,309.43
1982-02-01,12.69,150.65,161.92,283.93,193.20,121.81,25.08,285.20
1982-02-02,11.90,138.59,149.72,260.41,177.63,112.80,23.49,264.51
1982-02-03,11.21,128.25,139.13,240.54,164.48,105.08,22.06,246.66
1982-02-04,10.61,119.44,129.99,223.74,153.31,98.46,20.78,231.31
1982-02-05,10.06,111.74,121.94,209.23,143.58,92.65,19.63,217.82
1982-02-06,9.56,104.92,114.76,196.49,134.95,87.48,18.57,205.77
1982-02-07,9.09,98.84,108.34,185.24,127.23,82.84,17.61,194.92
1982-02-08,8.66,93.37,102.55,175.20,120.26,78.64,16.73,185.04
1982-02-09,8.26,88.42,97.30,166.16,113.92,74.81,15.92,176.01
1982-02-10,7.89,83.93,92.54,158.00,108.16,71.31,15.18,167.70
1982-02-11,7.53,79.78,88.13,150.46,102.80,68.05,14.48,159.96
1982-02-12,7.20,75.95,84.07,143.52,97.84,65.03,13.83,152.73
1982-02-13,8.71,83.88,92.75,160.98,109.69,71.52,14.91,171.06
1982-02-14,18.52,210.38,218.34,425.76,340.81,189.90,28.09,455.01
1982-02-15,19.07,241.94,256.74,497.61,374.33,209.38,32.49,521.51
1982-02-16,29.37,402.26,422.79,863.98,660.61,361.03,49.53,868.75
1982-02-17,23.48,326.69,349.91,674.17,452.44,274.05,44.42,682.07
1982-02-18,17.80,241.77,263.12,472.31,313.68,190.17,36.79,498.27
1982-02-19,24.75,341.78,366.62,715.32,481.98,290.48,47.16,695.48
1982-02-20,17.91,239.53,261.53,468.07,310.23,188.33,37.95,488.16
1982-02-21,20.80,279.10,302.79,567.28,374.04,229.48,42.06,563.60
1982-02-22,17.99,238.10,258.83,469.91,311.59,191.23,38.42,481.91
1982-02-23,15.47,199.92,218.80,385.36,258.36,159.53,34.14,403.75
1982-02-24,14.09,176.97,194.67,338.64,228.26,142.09,31.20,357.32
1982-02-25,12.99,160.05,176.48,304.46,206.32,129.40,28.88,322.65
1982-02-26,12.15,145.68,160.98,276.76,188.49,118.87,26.81,295.29
1982-02-27,14.20,167.18,182.75,325.26,221.01,137.03,29.33,341.48
1982-02-28,11.83,141.60,156.11,270.36,184.78,116.48,25.98,289.04
1982-03-01,38.17,502.95,534.69,1070.58,783.57,440.95,55.10,979.75
1982-03-02,33.98,441.13,477.41,924.40,606.37,371.72,52.85,850.68
1982-03-03,29.63,374.01,405.99,743.26,481.15,298.44,49.22,714.73
1982-03-04,24.19,304.52,332.21,583.99,380.83,233.98,44.04,586.52
1982-03-05,20.10,248.96,274.36,467.78,310.62,190.29,39.02,483.26
1982-03-06,17.84,215.24,238.75,402.52,269.67,166.07,35.35,420.24
1982-03-07,16.05,188.87,210.49,352.00,237.81,147.57,32.16,371.59
1982-03-08,15.39,175.70,195.72,329.38,222.81,138.21,30.34,347.52
1982-03-09,15.46,173.50,193.14,328.23,221.32,137.15,29.55,345.64
1982-03-10,15.02,168.02,187.14,318.67,215.25,133.34,28.57,335.79
1982-03-11,13.96,156.53,174.07,293.72,199.34,124.11,27.01,311.49
1982-03-12,12.69,141.87,158.16,264.01,180.31,113.56,25.02,283.14
1982-03-13,11.84,130.13,145.48,241.86,166.04,105.40,23.34,261.69
1982-03-14,11.51,123.71,138.27,230.57,158.14,100.64,22.28,249.97
1982-03-15,11.43,120.76,134.87,225.60,154.56,98.52,21.64,244.58
1982-03-16,13.05,137.77,152.89,259.10,176.23,110.41,22.90,273.20
1982-03-17,11.16,121.39,135.46,226.18,154.39,98.33,21.04,242.82
1982-03-18,12.20,131.09,146.05,246.15,167.38,105.45,21.67,259.71
1982-03-19,10.78,117.92,131.94,219.73,149.54,95.52,20.14,234.82
1982-03-20,10.08,109.45,122.81,203.63,138.62,89.29,18.96,218.73
1982-03-21,9.56,102.45,115.19,190.61,129.76,84.11,17.94,205.59
1982-03-22,9.07,96.02,108.16,178.85,121.74,79.37,16.96,193.64
1982-03-23,8.63,90.38,101.97,168.58,114.68,75.17,16.07,183.03
1982-03-24,8.21,85.22,96.34,159.29,108.22,71.32,15.25,173.36
1982-03-25,7.82,80.65,91.29,151.01,102.45,67.83,14.50,164.62
1982-03-26,7.51,76.58,86.82,143.78,97.33,64.76,13.82,156.97
1982-03-27,7.61,74.97,84.86,141.08,95.23,63.29,13.51,153.78
1982-03-28,13.33,128.05,142.45,246.87,173.94,104.92,17.94,259.31
1982-03-29,14.89,166.84,183.98,325.88,233.18,135.73,20.78,332.23
1982-03-30,17.09,206.13,227.37,406.41,289.11,164.87,23.81,407.47
1982-03-31,39.22,512.41,547.63,1043.91,803.44,417.45,44.80,1001.22
1982-04-01,36.58,532.48,561.36,1125.84,732.53,426.59,51.59,1011.41
1982-04-02,51.36,731.12,757.16,1628.68,1050.36,620.33,70.88,1379.13
1982-04-03,72.10,1018.30,1049.06,2326.99,1505.09,886.55,100.00,1889.92
1982-04-04,55.00,719.61,762.64,1505.34,909.54,577.43,87.84,1321.81
1982-04-05,45.88,592.76,631.37,1201.44,723.84,460.98,79.85,1098.49
1982-04-06,42.65,549.19,585.06,1118.60,684.05,431.45,77.24,1019.12
1982-04-07,42.78,554.64,588.26,1149.99,714.26,448.30,78.70,1025.33
1982-04-08,32.13,410.43,439.77,800.20,499.69,312.74,65.59,772.63
1982-04-09,25.70,324.23,351.48,612.15,395.88,245.54,55.82,617.64
1982-04-10,22.39,273.85,299.22,514.49,338.80,209.50,49.04,528.62
1982-04-11,57.19,789.31,807.34,1827.04,1191.30,709.34,95.15,1440.74
1982-04-12,71.91,1028.85,1052.97,2356.69,1511.82,923.02,118.76,1821.48
1982-04-13,67.43,942.49,973.73,2073.48,1296.16,814.99,119.51,1699.43
1982-04-14,92.87,1340.30,1357.92,3030.19,1910.11,1197.95,155.90,2399.10
1982-04-15,56.40,718.85,763.65,1424.67,857.19,562.94,112.55,1343.39
1982-04-16,39.84,489.31,531.37,919.03,577.96,370.70,87.86,935.60
1982-04-17,32.81,398.57,434.70,740.97,479.89,303.34,74.97,767.52
1982-04-18,27.79,332.12,363.36,612.74,406.94,255.45,64.78,647.97
1982-04-19,24.47,285.10,312.10,522.82,353.94,221.62,56.95,562.39
1982-04-20,21.83,247.76,271.64,452.08,311.13,194.45,50.32,495.70
1982-04-21,19.69,217.69,239.53,395.53,276.26,172.67,44.67,442.81
1982-04-22,18.04,194.62,214.72,352.55,248.96,155.76,40.16,401.85
1982-04-23,16.72,177.10,195.40,319.95,227.54,142.64,36.62,369.89
1982-04-24,15.61,162.71,179.49,293.35,209.62,131.75,33.65,343.52
1982-04-25,14.67,150.69,166.17,271.27,194.37,122.55,31.13,321.30
1982-04-26,13.85,140.42,154.81,252.55,181.15,114.63,28.95,302.20
1982-04-27,13.12,131.51,144.96,236.41,169.54,107.72,27.05,285.47
1982-04-28,12.46,123.59,136.28,222.15,159.10,101.55,25.34,270.52
1982-04-29,11.86,116.64,128.66,209.65,149.84,96.06,23.84,257.14
1982-04-30,11.31,110.43,121.86,198.50,141.51,91.11,22.50,245.01
1982-05-01,10.79,104.72,115.67,188.35,133.81,86.55,21.26,233.79
1982-05-02,10.31,99.62,110.09,179.19,126.90,82.42,20.16,223.50
1982-05-03,9.85,94.89,104.97,170.75,120.50,78.58,19.14,213.91
1982-05-04,9.43,90.56,100.27,163.00,114.63,75.04,18.22,204.97
1982-05-05,9.03,86.50,95.90,155.76,109.11,71.72,17.37,196.54
1982-05-06,8.65,82.67,91.82,148.98,103.86,68.60,16.56,188.55
1982-05-07,8.29,79.13,88.02,142.67,99.07,65.69,15.82,181.03
1982-05-08,7.94,75.80,84.46,136.74,94.56,62.96,15.13,173.89
1982-05-09,7.62,72.69,81.11,131.18,90.41,60.40,14.49,167.14
1982-05-10,7.31,69.73,77.96,125.91,86.45,57.98,13.89,160.70
1982-05-11,7.02,66.93,74.98,120.93,82.73,55.69,13.32,154.56
1982-05-12,6.74,64.27,72.16,116.20,79.21,53.51,12.78,148.69
1982-05-13,6.47,61.73,69.48,111.70,75.85,51.45,12.26,143.07
1982-05-14,6.21,59.32,66.94,107.42,72.68,49.48,11.77,137.69
1982-05-15,5.97,57.02,64.53,103.34,69.67,47.61,11.31,132.55
1982-05-16,5.73,54.82,62.23,99.45,66.82,45.83,10.87,127.62
1982-05-17,5.51,52.72,60.03,95.73,64.11,44.13,10.46,122.90
1982-05-18,5.29,50.72,57.94,92.19,61.54,42.52,10.06,118.37
1982-05-19,5.09,48.81,55.93,88.80,59.10,40.97,9.69,114.02
1982-05-20,4.89,46.97,54.02,85.55,56.77,39.50,9.33,109.85
1982-05-21,4.71,45.22,52.19,82.45,54.56,38.09,8.99,105.85
1982-05-22,4.53,43.54,50.43,79.48,52.45,36.75,8.66,102.00
1982-05-23,4.36,41.92,48.75,76.63,50.43,35.46,8.35,98.31
1982-05-24,4.19,40.38,47.14,73.89,48.51,34.23,8.05,94.76
1982-05-25,4.03,38.90,45.59,71.27,46.68,33.05,7.77,91.35
1982-05-26,3.88,37.48,44.10,68.76,44.93,31.93,7.50,88.08
1982-05-27,3.74,36.12,42.68,66.35,43.26,30.85,7.24,84.93
1982-05-28,3.60,34.81,41.31,64.04,41.67,29.82,6.99,81.90
1982-05-29,3.47,33.55,39.99,61.82,40.15,28.83,6.76,78.99
1982-05-30,3.34,32.35,38.72,59.69,38.70,27.89,6.53,76.20
1982-05-31,3.22,31.19,37.50,57.64,37.31,26.98,6.31,73.51
1982-06-01,3.10,30.08,36.33,55.67,35.99,26.11,6.10,70.92
1982-06-02,2.99,29.02,35.20,53.78,34.72,25.28,5.90,68.44
1982-06-03,2.88,27.99,34.11,51.97,33.51,24.48,5.71,66.05
1982-06-04,2.79,27.05,33.11,50.31,32.39,23.74,5.53,63.86
1982-06-05,3.04,27.01,33.13,50.44,32.37,23.73,5.46,63.69
1982-06-06,2.67,25.74,31.74,48.09,30.83,22.72,5.25,60.67
1982-06-07,2.57,24.82,30.74,46.43,29.75,22.01,5.08,58.51
1982-06-08,2.48,23.93,29.78,44.84,28.72,21.32,4.92,56.44
1982-06-09,2.39,23.08,28.85,43.32,27.74,20.66,4.77,54.46
1982-06-10,2.30,22.26,27.97,41.86,26.80,20.03,4.62,52.55
1982-06-11,2.22,21.48,27.12,40.46,25.91,19.43,4.48,50.73
1982-06-12,2.14,20.73,26.29,39.12,25.05,18.85,4.34,48.97
1982-06-13,2.06,20.01,25.50,37.83,24.23,18.29,4.21,47.29
1982-06-14,1.99,19.32,24.74,36.59,23.45,17.76,4.09,45.67
1982-06-15,1.92,18.66,24.01,35.39,22.70,17.24,3.96,44.12
1982-06-16,1.85,18.02,23.30,34.25,21.98,16.75,3.85,42.62
1982-06-17,1.79,17.41,22.62,33.15,21.29,16.28,3.74,41.19
1982-06-18,1.73,16.82,21.96,32.09,20.63,15.82,3.63,39.81
1982-06-19,1.67,16.25,21.33,31.07,20.00,15.38,3.53,38.48
1982-06-20,1.61,15.71,20.72,30.09,19.40,14.96,3.43,37.21
1982-06-21,1.56,15.18,20.12,29.15,18.82,14.56,3.33,35.98
1982-06-22,1.51,14.68,19.55,28.24,18.26,14.17,3.24,34.80
1982-06-23,1.45,14.19,19.00,27.36,17.73,13.79,3.15,33.67
1982-06-24,1.41,13.73,18.47,26.52,17.21,13.43,3.06,32.57
1982-06-25,1.36,13.28,17.95,25.71,16.72,13.08,2.98,31.52
1982-06-26,2.33,15.26,20.21,29.93,19.19,14.68,3.18,36.38
1982-06-27,3.66,19.78,25.22,40.01,24.36,18.09,3.62,47.96
1982-06-28,1.79,16.50,21.58,32.73,20.56,15.59,3.25,39.08
1982-06-29,2.02,16.68,21.72,33.16,20.76,15.72,3.24,39.50
1982-06-30,1.71,15.60,20.48,30.90,19.43,14.85,3.09,36.66
1982-07-01,1.64,14.94,19.69,29.61,18.67,14.33,3.00,35.06
1982-07-02,1.62,14.49,19.13,28.76,18.17,13.99,2.94,34.01
1982-07-03,1.80,14.62,19.16,29.17,18.38,14.10,2.96,34.51
1982-07-04,1.50,13.58,17.97,26.98,17.06,13.26,2.80,31.82
1982-07-05,1.43,12.91,17.19,25.67,16.29,12.74,2.70,30.22
1982-07-06,1.36,12.30,16.47,24.47,15.58,12.26,2.60,28.77
1982-07-07,1.30,11.74,15.81,23.37,14.93,11.82,2.52,27.45
1982-07-08,1.24,11.22,15.19,22.36,14.34,11.41,2.43,26.23
1982-07-09,1.19,10.73,14.62,21.43,13.79,11.03,2.36,25.11
1982-07-10,1.13,10.28,14.08,20.56,13.28,10.67,2.29,24.07
1982-07-11,1.09,9.86,13.58,19.75,12.81,10.34,2.22,23.09
1982-07-12,1.04,9.46,13.10,18.99,12.37,10.02,2.15,22.19
1982-07-13,1.00,9.09,12.66,18.28,11.96,9.73,2.09,21.33
1982-07-14,.96,8.74,12.23,17.62,11.58,9.45,2.03,20.53
1982-07-15,.92,8.41,11.83,16.99,11.22,9.18,1.98,19.78
1982-07-16,.89,8.10,11.45,16.39,10.88,8.93,1.92,19.07
1982-07-17,.85,7.80,11.09,15.83,10.56,8.69,1.87,18.40
1982-07-18,.82,7.52,10.75,15.30,10.25,8.47,1.82,17.76
1982-07-19,.79,7.25,10.42,14.79,9.97,8.25,1.78,17.15
1982-07-20,.76,7.00,10.11,14.31,9.69,8.04,1.73,16.57
1982-07-21,.73,6.75,9.81,13.86,9.43,7.84,1.69,16.03
1982-07-22,.71,6.52,9.52,13.42,9.19,7.65,1.65,15.50
1982-07-23,.68,6.30,9.25,13.01,8.95,7.47,1.61,15.00
1982-07-24,.66,6.09,8.98,12.61,8.73,7.29,1.57,14.53
1982-07-25,.64,5.89,8.73,12.23,8.51,7.12,1.53,14.07
1982-07-26,.62,5.70,8.49,11.87,8.31,6.96,1.49,13.64
1982-07-27,.60,5.51,8.26,11.52,8.11,6.80,1.46,13.22
1982-07-28,.58,5.34,8.03,11.18,7.93,6.65,1.43,12.82
1982-07-29,.56,5.17,7.81,10.86,7.74,6.51,1.39,12.43
1982-07-30,.54,5.00,7.61,10.56,7.57,6.37,1.36,12.06
1982-07-31,.59,5.12,7.68,10.87,7.74,6.46,1.37,12.44
1982-08-01,.53,4.88,7.39,10.37,7.44,6.24,1.33,11.82
1982-08-02,.51,4.72,7.18,10.07,7.27,6.10,1.30,11.45
1982-08-03,.50,4.57,6.99,9.77,7.10,5.97,1.27,11.10
1982-08-04,.48,4.42,6.80,9.49,6.94,5.84,1.24,10.76
1982-08-05,.46,4.28,6.62,9.22,6.79,5.72,1.21,10.44
1982-08-06,.45,4.15,6.44,8.96,6.65,5.60,1.18,10.13
1982-08-07,.43,4.02,6.27,8.72,6.51,5.48,1.16,9.84
1982-08-08,.42,3.89,6.11,8.48,6.37,5.37,1.13,9.56
1982-08-09,.41,3.77,5.95,8.25,6.24,5.26,1.11,9.28
1982-08-10,.39,3.66,5.80,8.03,6.12,5.16,1.08,9.02
1982-08-11,.40,3.61,5.70,7.93,6.04,5.08,1.06,8.89
1982-08-12,.38,3.48,5.55,7.69,5.90,4.98,1.04,8.60
1982-08-13,.36,3.38,5.41,7.49,5.79,4.88,1.02,8.36
1982-08-14,.35,3.28,5.27,7.29,5.68,4.78,1.00,8.13
1982-08-15,.34,3.18,5.14,7.11,5.57,4.69,.98,7.91
1982-08-16,.33,3.09,5.01,6.92,5.47,4.60,.96,7.70
1982-08-17,.32,3.00,4.89,6.75,5.37,4.52,.94,7.49
1982-08-18,.31,2.91,4.77,6.58,5.27,4.43,.92,7.29
1982-08-19,.30,2.83,4.66,6.42,5.18,4.35,.90,7.10
1982-08-20,.29,2.75,4.55,6.26,5.09,4.27,.88,6.91
1982-08-21,.28,2.67,4.44,6.11,5.00,4.19,.87,6.73
1982-08-22,.27,2.60,4.33,5.97,4.91,4.12,.85,6.56
1982-08-23,.27,2.53,4.23,5.82,4.83,4.04,.83,6.39
1982-08-24,.26,2.46,4.13,5.69,4.75,3.97,.82,6.23
1982-08-25,.25,2.39,4.04,5.55,4.67,3.90,.80,6.08
1982-08-26,.24,2.32,3.94,5.43,4.59,3.83,.78,5.93
1982-08-27,.24,2.26,3.85,5.30,4.52,3.77,.77,5.78
1982-08-28,.23,2.20,3.76,5.18,4.44,3.70,.75,5.64
1982-08-29,.24,2.22,3.74,5.22,4.44,3.68,.74,5.66
1982-08-30,.23,2.14,3.64,5.06,4.34,3.61,.73,5.47
1982-08-31,.22,2.08,3.55,4.94,4.27,3.55,.71,5.33
1982-09-01,.21,2.02,3.47,4.83,4.20,3.48,.70,5.20
1982-09-02,.21,1.97,3.39,4.72,4.14,3.43,.69,5.07
1982-09-03,.20,1.91,3.31,4.61,4.07,3.37,.68,4.95
1982-09-04,.19,1.86,3.24,4.51,4.01,3.31,.66,4.83
1982-09-05,.19,1.81,3.16,4.41,3.95,3.26,.65,4.71
1982-09-06,.18,1.76,3.09,4.31,3.89,3.20,.64,4.60
1982-09-07,.18,1.72,3.02,4.22,3.83,3.15,.63,4.49
1982-09-08,.17,1.67,2.96,4.13,3.77,3.10,.62,4.38
1982-09-09,.17,1.63,2.89,4.04,3.72,3.05,.60,4.28
1982-09-10,.16,1.59,2.83,3.95,3.66,3.00,.59,4.18
1982-09-11,.16,1.55,2.77,3.87,3.61,2.95,.58,4.09
1982-09-12,.15,1.51,2.71,3.79,3.56,2.91,.57,3.99
1982-09-13,.15,1.47,2.65,3.71,3.51,2.86,.56,3.90
1982-09-14,.15,1.43,2.59,3.64,3.46,2.82,.55,3.81
1982-09-15,.14,1.40,2.53,3.56,3.41,2.77,.54,3.73
1982-09-16,.14,1.36,2.48,3.49,3.36,2.73,.53,3.64
1982-09-17,.28,1.65,2.82,3.96,3.61,2.89,.56,4.11
1982-09-18,1.34,3.55,5.21,7.18,5.60,4.17,.80,7.43
1982-09-19,1.64,5.00,7.05,9.68,7.02,5.10,.96,9.93
1982-09-20,.55,3.78,5.45,7.55,5.70,4.27,.81,7.71
1982-09-21,.51,3.50,5.08,7.06,5.40,4.07,.77,7.19
1982-09-22,.47,3.26,4.76,6.63,5.12,3.89,.73,6.74
1982-09-23,.44,3.04,4.46,6.24,4.87,3.73,.70,6.33
1982-09-24,.41,2.84,4.19,5.89,4.65,3.58,.67,5.96
1982-09-25,.38,2.66,3.95,5.58,4.45,3.44,.65,5.63
1982-09-26,.38,2.53,3.77,5.34,4.29,3.33,.63,5.38
